place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query,category
ChIJBXjya_I4DW0RZ_clLWSaNKQ,Bungalo Cafe,-36.8119779,174.7220875,"96 Mokoia Road, Birkenhead, Auckland 0626, New Zealand","cafe,establishment,food,point_of_interest,restaurant,store",4.4,754.0,+64 9 480 2819,http://www.bungalo.co.nz/,True,cafe in Auckland,restaurant
ChIJR4ViocE-DW0Rul35B7vMS2I,The Collins Cafe And Bar,-36.7743611,174.6711997,"20 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand","bar,cafe,establishment,food,point_of_interest,restaurant",4.4,488.0,+64 9 413 9322,,True,cafe in Auckland,restaurant
ChIJU3eheKVHDW0R1N_TrCOFlzI,Benedict's,-36.8625192,174.760267,"1/30 Saint Benedicts Street, Eden Terrace, Auckland 1010, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,360.0,+64 9 212 1621,https://www.benedicts.co.nz/,True,cafe in Auckland,restaurant
ChIJzZxxYY85DW0RTty0qWA-T00,Pure Cafe,-36.8009489,174.7572597,"5 The Warehouse Way, Northcote, Auckland 0627, New Zealand","cafe,establishment,food,point_of_interest,store",4.9,50.0,+64 9 489 9547,,True,cafe in Auckland,restaurant
ChIJ7XcxPKU5DW0R6m8PZbxPx6s,Cafe Porana,-36.782692,174.7410059,"53 Porana Road, Wairau Valley, Auckland 0627, New Zealand","cafe,establishment,food,point_of_interest",4.8,12.0,,,True,cafe in Auckland,restaurant
ChIJ85DZyo07DW0RexnR3fM7Zdo,Acafe (BlueSong) Coffee & Mocktails,-36.7402466,174.7217283,"6/4 Arrenway Drive, Rosedale, Auckland 0632, New Zealand","cafe,establishment,food,point_of_interest,store",4.7,43.0,+64 210 277 8501,https://www.instagram.com/acafe.nz/,True,cafe in Auckland,restaurant
ChIJKRt8N5g5DW0RoXb1RQyvJ3I,K​F Café,-36.7961236,174.7364464,"53 Eban Avenue, Hillcrest, Auckland 0627, New Zealand","cafe,establishment,food,point_of_interest,store",4.8,52.0,+64 20 477 7168,,True,cafe in Auckland,restaurant
ChIJ4wJKOw9IDW0RxGZ_talbaiY,Winona Forever,-36.8527055,174.7789497,"100 Parnell Road, Parnell, Auckland 1052, New Zealand","cafe,establishment,food,point_of_interest",4.3,1268.0,+64 9 974 2796,http://winonaforever.co.nz/,True,cafe in Auckland,restaurant
ChIJC9LERutHDW0RlRbHAoKOBG0,Pilar Cafe & Eatery,-36.8597393,174.7524317,"2 Ponsonby Road, Grey Lynn, Auckland 1011, New Zealand","cafe,establishment,food,point_of_interest",4.9,113.0,+64 9 217 9890,https://instagram.com/pilar.ponsonby?igshid=OGQ5ZDc2ODk2ZA==,True,cafe in Auckland,restaurant
ChIJL7ubf883DW0Rmlu7wck6O9c,Dulcie,-36.8296467,174.8040482,"33 King Edward Parade, Devonport, Auckland 0624, New Zealand","establishment,food,point_of_interest,restaurant",4.7,250.0,+64 9 281 0413,http://www.dulcie.co.nz/,True,cafe in Auckland,restaurant
ChIJRwdYG0pIDW0R_9pvAf8AsxA,ampersand eatery,-36.86307900000001,174.809616,"4/228 Orakei Road, Orakei, Auckland 1071, New Zealand","establishment,food,point_of_interest,restaurant",4.3,756.0,+64 9 522 9503,http://www.ampersandeatery.nz/,True,cafe in Auckland,restaurant
ChIJw1iX4fFHDW0RoGtWoFUdu-o,Odettes Eatery,-36.84972,174.7584076,"90 Wellesley Street West, Auckland Central, Auckland 1010, New Zealand","establishment,food,point_of_interest,restaurant",4.5,1854.0,+64 9 309 0304,http://www.odettes.co.nz/,True,cafe in Auckland,restaurant
ChIJUyv6FN05DW0RPHtHJpg_UpA,Blue Cafe,-36.8072129,174.7423369,"18 Kawana Street, Northcote, Auckland 0627, New Zealand","cafe,establishment,food,point_of_interest",4.6,38.0,+64 9 200 0506,,True,cafe in Auckland,restaurant
ChIJ4-rG-JBHDW0RwZEHOZGSjjc,Little Bird Kitchen,-36.8517462,174.7443671,"Summer Street &, Ponsonby Road, Ponsonby, Auckland 1011, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,1071.0,+64 27 648 4757,http://www.littlebirdorganics.co.nz/,True,cafe in Auckland,restaurant
ChIJ8dblpYlHDW0RHtqh1PRy1Yg,Buoy Cafe & Eatery,-36.8354264,174.743395,"141/151 Westhaven Drive, Westhaven, Auckland 1011, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.1,837.0,+64 9 378 6667,https://www.buoycafe.co.nz/,True,cafe in Auckland,restaurant
ChIJTURjUo5HDW0R9HCEVqG63HE,Honey Cafe Ponsonby,-36.8469172,174.7448351,"13 Saint Marys Road, St Marys Bay, Auckland 1011, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.4,547.0,+64 9 360 7260,https://honeycafe.co.nz/ponsonby/,True,cafe in Auckland,restaurant
ChIJFRQdn9E7DW0RgNyNGSKQGIE,Black & Gold Coffee Eatery,-36.7431615,174.7251831,"New Zealand 1/33 Triton Drive, Rosedale, Auckland 0632, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,609.0,+64 9 200 0838,https://www.instagram.com/blackandgoldeatery?igsh=cGsybmUzNmZyZGdp&utm_source=qr,True,cafe in Auckland,restaurant
ChIJK-iKXhBIDW0RhFiZ57QioFU,Rosie Parnell,-36.8523813,174.7861375,"82 Gladstone Road, Parnell, Auckland 1011, New Zealand","establishment,food,point_of_interest,restaurant",4.5,855.0,+64 9 369 1182,http://www.rosieparnell.nz/,True,cafe in Auckland,restaurant
ChIJz79v9cM7DW0RuRFJP_dx5us,Willow Cafe,-36.7358157,174.7154905,"42 Tawa Drive, Albany, Auckland 0632, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,794.0,+64 9 414 6297,https://www.willowcafe.co.nz/,True,cafe in Auckland,restaurant
ChIJF04bNPtHDW0RsXYakRCVdsQ,Scarecrow,-36.8495906,174.7665544,"33 Victoria Street East, Auckland 1010, New Zealand","cafe,establishment,food,grocery_or_supermarket,meal_takeaway,point_of_interest,restaurant,store",4.4,1133.0,+64 9 377 1333,http://scarecrow.co.nz/,True,cafe in Auckland,restaurant
ChIJfS_yGPtHDW0RtLDv_6JBWpw,Mezze Bar,-36.848399,174.7659346,"Durham Street East, Auckland Central, Auckland 1010, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,1783.0,+64 9 307 2029,http://mezzebar.co.nz/,True,cafe in Auckland,restaurant
ChIJh5DnELZHDW0RH-Z0bJcwQL4,Just Like Martha,-36.904878,174.7589917,"985 Mount Eden Road, Three Kings, Auckland 1024, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.6,1099.0,+64 9 974 4273,http://www.justlikemartha.com/,True,cafe in Auckland,restaurant
ChIJh56_AR0_DW0RjmD_78w3mpk,Fabric Cafe Bistro,-36.7883875,174.671535,"8 Boundary Road, Hobsonville, Auckland 0616, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.1,1539.0,+64 9 416 8013,https://www.fabriccafebistro.co.nz/,True,cafe in Auckland,restaurant
ChIJG-_aHThJDW0RnBp0JGF_9Fk,Bandung,-36.8534058,174.7789995,"119 Parnell Road, Parnell, Auckland 1052, New Zealand","bar,cafe,establishment,food,point_of_interest,restaurant",4.7,226.0,+64 9 302 1717,http://www.bandung.co.nz/,True,cafe in Auckland,restaurant
ChIJVVXlRpw5DW0RcQ0l4E6yuhI,Temptation Bakehouse & Cafe,-36.7667861,174.735191,"128 Target Road, Wairau Valley, Auckland 0627, New Zealand","cafe,establishment,food,point_of_interest",4.5,193.0,+64 9 218 9890,,True,cafe in Auckland,restaurant
ChIJ26BROdxJDW0RROHKm1Nl8yE,Mission Bay Cafe,-36.8483963,174.8322601,"85 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand","bar,cafe,establishment,food,point_of_interest,restaurant",4.1,1085.0,+64 9 528 0017,http://missionbay.cafe/,True,cafe in Auckland,restaurant
ChIJJdxLbfBHDW0Rh5OtgMO10QI,Sky Tower,-36.848448,174.762191,"Victoria Street West, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.6,19877.0,+64 9 363 6000,https://www.skycityauckland.co.nz/attractions/sky-tower/,True,tourist attraction in Auckland,tourist attraction
ChIJc15kjNRJDW0RDbcAjDa6gvM,SEA LIFE Kelly Tarlton's Aquarium,-36.8469604,174.8174321,"23 Tamaki Drive, Orakei, Auckland 1071, New Zealand","aquarium,establishment,point_of_interest,tourist_attraction",4.3,8058.0,,https://www.visitsealife.com/auckland/?utm_source=gmb&utm_medium=organic&utm_campaign=yext&utm_content=2,True,tourist attraction in Auckland,tourist attraction
ChIJQ3KyMxJHDW0R7ug-g7xeklY,Auckland Zoo,-36.864113,174.719685,"Motions Rd, Western Springs, Auckland 1022, New Zealand","establishment,point_of_interest,tourist_attraction,zoo",4.5,15852.0,+64 9 360 3805,http://www.aucklandzoo.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJgakB8ApIDW0R8MKcJGLvAA8,Auckland Domain,-36.858931,174.7754857,"Park Road, Parnell, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.7,12558.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=126,True,tourist attraction in Auckland,tourist attraction
ChIJ7d-YpZBIDW0R0NKcJGLvAA8,Cornwall Park,-36.8974467,174.7843076,"Green Lane West, Epsom, Auckland 1051, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.8,10383.0,+64 9 630 8485,https://cornwallpark.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJoQT0pfxHDW0REvz7PfHIBhE,Albert Park,-36.8506426,174.7678881,"33-43 Princes Street, Auckland Central, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.6,4490.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=169,True,tourist attraction in Auckland,tourist attraction
ChIJbUgSLvtHDW0RFXKLUva-kD4,Auckland Art Gallery,-36.851354,174.766237,"Wellesley Street East, Auckland Central, Auckland 1010, New Zealand","art_gallery,establishment,museum,point_of_interest,tourist_attraction",4.6,6061.0,+64 9 379 1349,https://www.aucklandartgallery.com/,True,tourist attraction in Auckland,tourist attraction
ChIJDZSXbvBHDW0RTfnJNyKiMJI,AJ Hackett Auckland SkyJump & SkyWalk,-36.8484743,174.7623761,"72 Victoria Street West, Auckland Central, Auckland 1141, New Zealand","establishment,point_of_interest,tourist_attraction",4.9,824.0,+64 800 759 925,https://www.bungy.co.nz/auckland/sky-tower/?utm_source=google&utm_medium=gmb&utm_campaign=akl-skyjump-skywalk,True,tourist attraction in Auckland,tourist attraction
ChIJ0zMb3ghHDW0RrhPFWmZLZcU,MOTAT Museum of Transport and Technology,-36.867818,174.7269355,"805 Great North Road, Western Springs, Auckland 1022, New Zealand","establishment,museum,point_of_interest,tourist_attraction",4.5,4431.0,+64 9 815 5800,https://www.motat.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJ9WEub-VHDW0RQ1VRwQTaNOg,Odyssey Sensory Maze Auckland,-36.85156,174.763906,"Lower Basement Metro Centre 291/297 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.3,794.0,+64 9 365 1145,http://www.odysseum.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJxzNHDfVHDW0RZOK5Uhd2cEA,Silo Park,-36.8403392,174.7554946,"Corner Beaumont Street and Jellicoe, Jellicoe Street, Auckland Central, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.5,3266.0,,https://www.silopark.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJ22AxB_g3DW0RQTEjCURebc8,Cyril Bassett VC Lookout,-36.829114,174.77344,"87 Stanley Point Road, Stanley Point, Auckland 0624, New Zealand","establishment,point_of_interest,tourist_attraction",4.5,286.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,tourist attraction in Auckland,tourist attraction
ChIJX80yWKBIDW0RIo64FCHSDlQ,Stardome Observatory & Planetarium,-36.9060083,174.7770694,"670 Manukau Road, Epsom, Auckland 1023, New Zealand","establishment,movie_theater,museum,point_of_interest,store,tourist_attraction",4.5,488.0,+64 9 624 1246,http://www.stardome.org.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJFSuLDIBHDW0R81J0b2iDOeQ,Wētā Workshop Unleashed,-36.8491199,174.7623749,"Convention Centre Level 5/88 Federal Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.8,1783.0,+64 4 909 4035,https://www.wetaworkshop.com/tours/auckland,True,tourist attraction in Auckland,tourist attraction
ChIJV4daZIZHDW0R1WpDPiVXAqU,AJ Hackett Auckland Bridge Bungy & Climb,-36.83576190000001,174.7417878,"105 Curran Street, Westhaven Reserve, Herne Bay, Auckland 1011, New Zealand","establishment,point_of_interest,tourist_attraction",4.8,1316.0,+64 800 286 4958,https://www.bungy.co.nz/auckland/auckland-bridge/?utm_source=google&utm_medium=gmb&utm_campaign=akl-bridge,True,tourist attraction in Auckland,tourist attraction
ChIJ8fLvH_NHDW0RgL-cJGLvAA8,Victoria Park,-36.84691979999999,174.754178,"203-271 Victoria Street West, Auckland Central, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.5,4109.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=70,True,tourist attraction in Auckland,tourist attraction
ChIJWQgV_9lJDW0RWpJWPT_Agsc,Bastion Point,-36.8470644,174.8256889,"19 Hapimana Street, Orakei, Auckland 1071, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.6,1486.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,tourist attraction in Auckland,tourist attraction
ChIJCQ6TugpIDW0RU_XfsaBVC0E,Domain Wintergardens,-36.86024030000001,174.7740933,"Wintergarden Road, Parnell, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.7,3919.0,+64 9 301 0101,,True,tourist attraction in Auckland,tourist attraction
ChIJ9yApKU5HDW0RLeVv3Iojaeg,All Blacks Experience,-36.8490997,174.7623972,"Level 4/88 Federal Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.8,701.0,+64 9 281 0621,https://www.experienceallblacks.com/,True,tourist attraction in Auckland,tourist attraction
ChIJq6qqavdHDW0RzxmLTgjbErM,Viaduct Lookout,-36.8428998,174.763526,"Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.6,195.0,+64 9 373 4141,http://viaduct.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJ6TyltPhHDW0RVnXC3nOHDDU,Auckland Waterfront,-36.8402997,174.768064,"Queens Wharf, Auckland, 1010, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.6,142.0,+64 20 4112 9861,https://www.aucklandlive.co.nz/the-cloud,False,tourist attraction in Auckland,tourist attraction
ChIJrSXsOEVHDW0RdxYZ9SQZfZY,Odysseum Auckland,-36.8517356,174.7635427,"Lower Basement Level Metro Centre 291/297 Queen Street, Auckland City, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.3,15.0,,http://www.odysseum.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJn0svh-9HDW0RMIBTBUuDdjg,Aotea Square,-36.8523442,174.7631465,"291-297 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.4,6418.0,+64 9 309 2677,https://www.aucklandlive.co.nz/venue/aotea-square,True,tourist attraction in Auckland,tourist attraction
ChIJAZar4mpHDW0R4UgaQyXC8a4,Weta Cave,-36.8490995,174.7623932,"Level 5/88 Federal Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.5,71.0,,http://tours.wetaworkshop.com/,True,tourist attraction in Auckland,tourist attraction
ChIJ____T8w3DW0RVNux8PhmCAQ,Maungauika / North Head Historic Reserve,-36.8272011,174.8103852,"18 Takarunga Road, Devonport, Auckland 0624, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.7,1662.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1402,True,tourist attraction in Auckland,tourist attraction
ChIJaTKMUvxHDW0RZmeFD2WGjRI,Emily Place Reserve,-36.8468611,174.7705428,"38/62 Emily Place, Auckland Central, Auckland 1010, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.5,141.0,,,True,tourist attraction in Auckland,tourist attraction
ChIJgRx2tls3DW0RsnPYP_y8M0k,Secret Cove,-36.8269116,174.7740944,"60A Stanley Point Road, Stanley Point, Auckland 0624, New Zealand","establishment,point_of_interest,tourist_attraction",4.6,34.0,,,False,tourist attraction in Auckland,tourist attraction
ChIJfz8qGU1HDW0Rn9tGD3HK_b8,Quay Street Waterfront,-36.8427867,174.7659598,"Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.5,19.0,,,True,tourist attraction in Auckland,tourist attraction
ChIJXUu_XSyuOG0RrOW8A0zEPEk,Northern Explorer: Scenic Train Auckland - Wellington,-36.8484896,174.7811849,"66 The Strand, Parnell, Auckland 1010, New Zealand","cafe,establishment,food,point_of_interest,tourist_attraction",4.2,180.0,+64 800 872 467,https://www.greatjourneysnz.com/tours-and-trains/scenic-trains/northern-explorer-train/?utm_source=google&utm_medium=organic&utm_campaign=trains&utm_term=gmb,True,tourist attraction in Auckland,tourist attraction
ChIJ4xsZP_lHDW0RCyZMr87UG6s,Ferry Building,-36.8429818,174.7669157,"107 Quay Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.4,1340.0,+64 800 385 5377,https://nzhistory.govt.nz/media/photo/auckland-ferry-building-and-tees,True,tourist attraction in Auckland,tourist attraction
ChIJN8KgBdpJDW0RIL-cJGLvAA8,Michael Joseph Savage Memorial Park,-36.8483964,174.8263074,"19 Hapimana Street, Orakei, Auckland 1071, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.6,2124.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=198,True,tourist attraction in Auckland,tourist attraction
ChIJY2BKE_BHDW0R9g9dYJsRaN4,SkyCity Auckland,-36.8489952,174.7620186,"Corner Victoria and, Federal Street, Auckland Central, Auckland 1010, New Zealand","casino,establishment,point_of_interest,tourist_attraction",4.4,4599.0,+64 9 363 6000,https://www.skycityauckland.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJ9QljzwtHDW0RyxKx_YIepkA,Skyline View,-36.8439901,174.7583095,"414/83 Halsey Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.7,6.0,,,False,tourist attraction in Auckland,tourist attraction
ChIJieHN9EBHDW0RxYPM2gFU6wA,Queen Street,-36.8508852,174.7645088,"Level 20/191 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.3,58.0,,,True,tourist attraction in Auckland,tourist attraction
ChIJNxWWLjlHDW0R1hCX9KGcQGQ,Auckland Midtown Self-Guided Walking Tour,-36.8463598,174.7661069,"86 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",5.0,3.0,,,False,tourist attraction in Auckland,tourist attraction
ChIJuzfvS_g5DW0RN5OurbBL858,Kennedy Park,-36.75651879999999,174.7668966,"Beach Road, Castor Bay, Auckland 0620, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.6,672.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=471,True,tourist attraction in Auckland,tourist attraction
ChIJQ9j2kwxHDW0R6nvWQ0rSivU,Auckland Uptown Walk,-36.849111,174.765119,"20 Victoria Street West, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,tourist_attraction",4.7,6.0,,,False,tourist attraction in Auckland,tourist attraction
ChIJsVoLrglHDW0RiyzvONQhR4s,Western Springs Park,-36.8644795,174.727963,"731 Great North Road, Western Springs, Auckland 1022, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.6,1738.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=146,True,tourist attraction in Auckland,tourist attraction
ChIJg3rg49NHDW0RjK_GnZxF-x4,Eden Garden,-36.877031,174.767141,"24 Omana Avenue, Epsom, Auckland 1023, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.5,768.0,+64 9 638 8395,http://www.edengarden.co.nz/,True,tourist attraction in Auckland,tourist attraction
ChIJny3VA9lGDW0R6ujpzkOKNvc,Oakley Creek Waterfall,-36.8821602,174.7031555,"1520 Great North Road, Waterview, Auckland 1026, New Zealand","establishment,park,point_of_interest,tourist_attraction",4.2,993.0,+64 9 301 0101,http://temp.aucklandcouncil.govt.nz/EN/parksfacilities/parksall/Pages/home2.aspx,True,tourist attraction in Auckland,tourist attraction
